ДњТы,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000930,20000630,20000331,19991231,19990630,19990331,19981231,19980930,19980630,19980331,19971231,19970630,19970331,19961231,19960930,19960630,19960331,19951231,19950930,19950630,19941231,19940930,19940630,19940331,19931231,19930930,19930630,19930331,19921231,19920630,19911231,19910630,19901231,19900630,19891231
002278,-6961627.36,-10541480.30,-4988757.47,-109170905.39,-66056224.47,-27697487.18,-14810856.16,11119055.07,34201849.74,36396805.66,10544737.34,60840861.97,54910554.46,35187623.62,9442808.23,56650232.40,50068790.38,36810853.39,8947408.66,51506192.44,46689767.84,36392615.93,6693008.49,80020210.59,51051343.50,39339300.31,11415089.94,78345058.38,48102902.33,36042544.44,10840398.51,77666398.81,50176816.85,44334402.32,13360280.43,91621793.45,53962226.50,,,76480031.09,,,,36744253.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002279,145313382.20,50139484.13,5871669.39,218609712.88,76224525.87,15797539.06,-6506268.95,134979385.42,40035416.60,7265311.83,-14224596.73,72679211.46,9130731.07,-6991210.09,-16276382.23,59433902.96,5208006.05,-22946026.45,-19274126.16,19533232.88,-35227367.83,-55742599.92,-33767282.90,61391651.91,3111727.88,2812656.41,-4871810.41,46264642.85,2186454.51,2184647.90,-7584688.40,41435776.55,1743325.11,2242840.35,-7540670.04,48578126.60,1226032.43,,,41661851.58,,,,29558966.19,,,,14219266.50,,,,10672837.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002280,33327894.06,31453903.64,71075105.33,353630886.22,262646879.50,193872721.30,97271728.40,315965370.75,200201307.64,140040233.32,59757937.73,165378593.89,-890545.29,-2944559.45,-4304338.28,-41403924.81,-21010624.83,-10383496.64,-4853761.43,4431085.96,11127322.75,9808579.38,4731602.44,42799088.01,21311232.23,11765212.42,4832117.64,40857903.52,19706778.91,12090273.77,5448396.06,38804195.86,19076185.12,11375188.83,6684030.76,36118813.91,19769454.09,,,32173345.37,,,,24196557.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002281,251589016.64,171678826.49,96470862.77,285021294.51,211411691.29,153048052.77,73660091.23,243261589.14,177196711.36,114498357.79,41569250.53,144128493.62,130291301.80,96501182.68,32871686.68,163514700.87,131141018.40,92149140.78,61966458.84,160230389.47,76479808.88,49303859.05,13702914.43,111679852.26,106928044.61,65374002.13,20899818.53,126824584.43,104843598.99,53568573.55,24820953.30,104194391.53,84527743.85,51387824.71,23410331.53,76014431.12,71959447.74,,,67999678.39,,,,38526408.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002282,49042789.81,45205586.71,4142769.46,12484496.87,13866682.70,12805113.30,3876481.59,6596655.16,20051998.41,15772744.35,4027494.77,30594378.80,28914146.90,18744735.03,5795442.19,16135262.96,35547786.05,31043302.54,5446501.86,7674387.93,28245691.30,24792294.32,7438840.81,67518074.15,51243674.49,34601056.66,11693716.26,67080752.46,50423859.37,31340841.49,10157684.34,56645486.24,39492871.77,22749910.22,6657955.44,55305993.25,38701821.00,,,54107003.14,,,,37603030.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002283,226619087.31,134248311.41,57881962.04,194296829.19,124444840.43,80632817.11,23536784.12,150261172.82,114102725.15,81865743.51,29793559.53,133315408.96,103018521.73,75126422.01,40274620.41,101067100.05,75903127.55,54891816.73,28741258.49,63478708.96,52696338.18,46044438.34,35296155.57,202712545.37,167121036.51,129207728.16,56461516.09,221658623.99,138903851.20,91375609.74,43815686.39,113007509.42,86834444.48,62482708.58,20040805.78,101289969.12,91803950.18,,,92998959.33,,,,31681345.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002284,79568021.63,65152588.69,43528877.63,144193418.70,124734386.63,99332318.58,42570808.74,141906273.52,118279657.35,103531434.29,44582056.97,175568004.28,127581220.76,94001603.94,37898061.40,137046077.14,98293151.22,74514633.11,30152770.36,85077318.08,60634723.14,46193280.77,17489723.86,79809534.45,61854631.51,57182769.32,28642529.11,118509429.76,86347670.16,55998078.05,28064307.20,90501554.45,66086462.88,37533647.75,9793005.71,48681839.99,40146984.28,,,68113681.78,,,,49425019.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002285,532262873.25,284825272.85,92715405.81,747215219.61,379641919.03,202740977.58,61327862.83,509389237.73,251603703.75,162952073.98,50343617.34,394344162.95,218731299.44,140775978.97,44592141.90,318288144.61,204296646.66,104362910.69,25096213.24,211291633.11,85693030.77,42539813.05,-12904810.13,157316820.64,175076943.15,147131036.45,61172431.80,241771755.29,177845142.98,137409204.67,81215154.10,150830445.74,105021006.72,63855964.29,889270.65,66367166.21,53511120.02,,,80678992.46,,,,72050170.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002286,42794623.27,36308112.19,14103253.91,49342743.68,40107486.21,30481990.84,13324176.18,40945993.82,36544795.81,29052858.96,15359115.42,22777773.59,31027763.97,26256298.04,13640422.24,41931128.09,38624461.89,25981592.70,13496950.72,67325738.77,54550408.48,34340180.47,13289596.67,55721635.87,49478215.13,28949146.24,10177491.30,42804525.11,34647101.70,22228282.02,8190966.22,39273836.52,30881197.78,21675473.26,6647247.36,44777234.65,31108422.99,,,33296287.64,,,,20007530.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002287,208023087.07,169649086.24,69313018.33,289861633.00,201321956.03,161256154.29,64992459.04,264911033.57,187482436.28,152260932.59,55534375.83,237534133.86,172678589.15,130753946.03,49771350.30,213372739.91,152297077.62,114792609.44,45369533.59,190179498.00,112836611.81,89680585.46,26989741.77,170718429.24,95839114.33,83302906.96,25265050.50,170461486.56,106483905.82,82048510.56,25145553.86,160812032.65,103532135.96,78197147.64,22999723.84,135795272.60,88574208.31,,,115840374.15,,,,105950265.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002288,36359364.67,31123137.67,11140843.34,-61934305.87,4467170.60,3074827.51,8357993.27,25984138.24,29147140.39,22459493.34,15346815.17,7477767.23,35271843.34,26303597.25,12163517.41,46079587.57,33730583.03,25305131.91,14228973.61,43314370.57,30787066.49,24139594.76,13071399.77,33074614.77,16129827.14,11494648.95,2513514.20,20988985.79,17909500.25,13001298.27,3545514.79,32365460.31,25047427.04,18346896.92,4111501.10,30615334.66,22222286.17,,,32851631.36,,,,18076490.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002289,-71680277.94,-36109993.71,-22824262.66,29854961.77,-217304735.21,-158150978.69,-44479320.69,-1098070059.75,2230190.94,-26035951.60,-37582951.01,-327065654.94,13169680.19,20067788.28,-4195784.12,8064622.00,-4413836.95,5176266.86,2562150.95,-125004195.74,-68998883.66,-38626842.99,-6600840.13,20801938.17,18228841.01,14507247.03,5096891.19,28384027.45,25181626.58,17619204.12,5033270.97,35127730.91,30656049.80,21628398.23,6114004.95,36294337.73,29353983.31,,,37670752.71,,,,16346618.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002290,43802290.37,30334515.33,12354088.22,27966196.58,27273091.04,19797242.51,7119092.24,28268059.59,30185222.80,22277039.21,10312610.78,-122223066.24,30096890.94,21491492.90,9947858.46,30008163.34,29863922.66,22077208.19,12000656.09,24796463.04,44860401.69,27523306.30,15438877.32,61694597.26,69094635.88,47233965.49,21805707.70,95003227.18,80239979.03,57899499.33,26346926.66,77989241.08,60298776.45,40103078.75,16791802.48,66566839.95,51983342.77,,,43817779.78,,,,17277462.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002291,19198281.51,22313903.67,11542551.79,20839621.11,17541241.84,20156542.84,9233281.73,22534566.97,23693824.62,27024033.98,12216621.30,35951213.52,28819605.43,33326013.30,16817896.71,34021531.10,26432718.80,31045591.15,16104039.60,55833539.06,41787133.54,47600777.63,25166741.34,99444822.69,55546113.78,57137033.39,25637297.24,100300944.03,55181714.09,57017950.15,24368065.16,113816146.93,68159733.77,53510634.05,20847512.11,102938244.13,60730959.25,,,85714369.93,,,,47733391.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002292,315429223.43,135119017.52,45718033.73,498444367.91,437878709.32,292485898.77,80388633.82,489039975.91,381044671.46,255187924.96,79857159.80,428012884.72,289326619.74,170580517.36,49845709.65,230833244.67,145855478.65,90225466.52,45200085.69,181384196.09,103848615.97,63113542.83,33215785.79,132190433.45,89969774.30,59344283.41,37287193.10,130947680.32,77956040.20,45571016.42,24225777.47,101646458.16,74058016.14,54007870.80,33947998.40,65179573.37,43000462.82,,,128632273.83,,,,24876296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002293,310526985.16,161634176.15,116839080.93,317296870.91,259455473.43,150836883.68,108812558.97,410088318.57,323821790.53,183770049.64,116179144.33,398089770.08,276700908.29,157367923.56,98749351.72,332154652.15,237183891.67,137105896.34,85756571.65,382086766.76,253142472.81,133686094.25,106343788.37,374010138.19,280158815.18,162435481.10,88671221.55,209705315.55,142914774.06,76795650.21,49666686.82,144473175.58,100843091.84,50865856.58,33532813.12,110067128.20,83336279.64,,,85143821.59,,,,49249157.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002294,1094045467.90,730412792.68,376423687.74,1396414150.04,1039578308.59,694346154.87,357835015.64,1265920025.79,925913173.71,619078322.86,313574826.24,1042297082.80,751396594.40,495255724.16,254161295.12,830416581.75,592645646.11,392836855.59,201922542.26,635167523.74,435023575.95,252079475.54,126016752.21,405249376.79,286201840.38,195740170.86,105671837.29,355314294.88,254225407.69,177365257.72,87688412.37,215747086.85,137206730.51,87652055.05,39092811.14,116941762.04,86693756.36,,,73137727.89,,,,34238769.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002295,49253910.49,37430280.53,13846758.92,9184280.67,9063066.73,4452095.51,-4200175.22,6366100.65,7402110.88,2854646.41,-6860473.00,-56003141.24,-31593967.11,-24550776.38,-12209980.57,3577467.37,-11246999.71,-14597767.77,-5773769.91,5580830.52,13020069.02,20699666.33,10043003.26,21494641.78,30580716.50,38753593.05,24142203.33,66790784.91,55618210.44,42423521.48,25486551.33,61303313.75,45832891.54,33701677.84,6880066.64,54617213.26,39555853.63,,,55985584.53,,,,55070510.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002296,38300430.00,24968481.34,8105749.77,85070143.95,56874453.38,38818275.63,7276493.92,74923796.86,36420568.79,31020275.31,4002808.34,99007810.67,30956924.20,23663655.25,4322893.67,70399232.05,14257802.63,10190375.71,1629858.24,18136547.94,777130.48,-4699849.56,-4682278.31,95570043.39,32097869.31,13908680.74,-11384963.55,85718282.45,25838366.12,13227638.19,-2177090.08,54380447.46,17699087.17,11971952.34,9058183.11,43590534.18,17319890.39,,,33222507.57,,,,23435531.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002297,-21866284.69,-11806030.88,-3588038.55,6291672.71,-28154196.59,-22551960.93,-7798907.35,-136148811.65,-49891886.18,-29077031.77,-13830162.97,5212824.34,3253455.94,2295772.11,-6044858.52,-35282941.65,12966591.91,17852966.12,1356284.20,21250575.90,33428887.27,21823178.50,12273151.10,36366876.12,25327978.33,15932014.36,4629845.65,25868932.65,19714573.94,15090553.27,6451976.43,25841285.11,17318696.65,13645860.93,2933578.35,25249817.37,14730658.44,,,27895367.10,,,,13814911.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002298,116773952.54,81386954.93,22686495.71,155797834.20,103497608.71,72886454.33,29757761.35,66348794.93,20188075.72,9090079.60,2162646.74,14998539.05,10591970.21,7460092.40,1643530.67,87486738.75,73288231.62,62390620.86,28664884.76,95341859.82,68273000.77,47206942.58,13085929.97,72702903.49,52294831.15,30622015.00,6558695.79,42735587.61,28639930.76,20680397.22,4399633.91,37986548.08,26112500.51,16266724.62,1101058.43,27784980.12,19040709.07,,,23954210.90,,,,13490657.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002299,94959948.73,17875618.34,24119537.47,678728018.44,503082586.43,245766152.58,66518988.24,-387788828.21,-349047229.97,-353069543.19,-194932089.38,76178414.86,126468040.76,43506171.18,-115686078.40,-219749457.63,-217924974.74,-233308157.00,-78586580.45,2634393.70,95729200.36,129172911.83,77466776.96,468454845.54,312078131.35,127338574.96,45173966.97,278081246.09,150418740.12,69446677.38,25821161.33,200387229.93,140402416.62,81024936.76,22671053.04,181342844.26,143702081.38,,,167334124.30,,,,53555603.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002300,76480704.98,40064517.05,11797633.06,155330820.13,115669846.74,72432771.68,22671222.54,181099945.37,143724511.38,90328506.53,16351502.80,166484273.30,98486849.84,45382868.23,12655973.04,138627104.99,92173056.32,49765517.65,16137941.91,125016607.50,83111526.45,55127640.22,22573177.97,124774615.30,90904198.87,60644525.65,22832365.16,119718403.71,85664620.36,50667419.61,20780969.76,108744008.58,74167858.68,45180432.12,13202100.25,54179676.80,48270085.59,,,70213504.50,,,,67850386.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002301,97502012.18,80282095.13,29042811.10,104891423.62,66746290.83,46660266.19,7942186.17,19708310.75,-18818058.68,-19957711.18,7067422.45,29073364.05,15928759.33,12879493.82,6532841.48,27605378.34,15099211.46,9526103.63,4635512.65,70071585.43,53711526.52,39686942.71,8944440.91,66158668.47,48727721.47,36249077.39,8007198.12,50524552.99,35099436.28,26580838.94,5433314.05,71968788.08,41982813.48,34085181.46,6474034.57,58836476.80,40078384.81,,,53386677.90,,,,26961755.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002302,99377262.06,-18360742.95,-131036199.31,316309763.86,181398289.40,77145310.03,-35895841.52,346790887.56,228669282.11,50685213.06,-94530315.76,332717520.94,170544134.23,15917958.62,-131951510.54,407101065.57,251002551.23,107990125.92,-61727718.39,109653144.45,67663115.07,18800212.85,-51934456.67,111175422.67,90279672.68,28730183.31,-32546779.58,107427996.60,88328997.89,21792128.02,-23530355.94,79289532.36,76056553.17,26828790.80,-17249932.57,64888694.38,60743505.06,,,63864589.78,,,,56290351.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002303,247891800.27,144362051.34,52618184.86,223397139.15,211783146.68,112167460.68,36229620.34,220482825.97,190552916.32,144897193.23,60572237.36,261540481.25,182181891.08,111232183.73,43137044.01,174070348.95,121174750.68,74048956.69,28619674.79,107191947.89,68328558.17,41056715.71,18297321.09,105921590.21,118399782.66,78586573.82,21816558.80,142490523.40,117858624.51,75226341.43,26825285.88,132638287.49,97260789.20,56579322.49,26359027.68,101976290.38,69613587.69,,,70921836.57,,,,33474260.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002304,5581662088.05,3908260474.95,2742957007.05,5827168870.88,4839158417.69,3423805126.79,2456001858.67,5365185534.99,4461169759.36,3184862528.64,2227129508.74,4507497244.21,3982741953.18,2854479610.90,2001399894.09,5002071835.86,4497580509.00,3284909145.57,2356488565.59,6154302874.52,4828124260.18,3173886530.51,2212048156.19,4020992149.04,2915947202.57,1813856743.92,1171535258.28,2204667836.96,1535676342.46,1067232395.43,721445528.17,1253620006.49,903821441.78,588363143.42,363111488.19,743057507.69,566563483.21,,,374736701.30,,,,174978867.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002305,12641908.56,10999583.98,5077826.85,43281353.35,10635173.53,4781824.96,3766435.80,30687210.02,-114407206.46,-119429701.69,38949062.46,490901109.57,139219836.87,116748126.57,62446706.77,540580206.40,173355798.30,116609491.75,20045203.85,445508023.95,12120084.59,11356613.32,10418312.66,293972564.36,7429675.60,6437002.24,6001077.43,192414797.02,6991979.19,6354786.53,3472379.97,166186365.12,106209603.21,71869031.40,49269908.76,160956817.18,59133225.72,,,136137871.55,,,,82317836.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002306,-12391900.07,-8483304.47,-3705948.39,-54078360.25,-18870632.65,-14429768.19,-8380039.60,65574042.66,-146525327.38,-104331425.24,-52397713.97,-683740518.05,-95626027.72,-6588741.43,19546187.47,-564383855.23,-303071715.32,-220325322.14,-68400874.64,81929873.02,110409871.99,76480669.86,46236252.60,93128701.91,75910792.23,50600940.62,31082649.45,58022178.29,58109128.79,44995325.67,30533914.14,76730707.97,57175321.13,35402749.17,14281809.14,63796342.30,,,,58514037.26,,,,16204691.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002307,30956412.49,17875999.16,4644200.84,40152242.24,26196817.90,13908505.89,4306855.00,33647942.47,23882580.27,15047501.27,4360738.97,30067368.04,31171512.95,20869497.04,2221864.79,23814460.88,36025321.16,22425120.37,3038770.73,37538882.51,38056586.82,21249922.88,2545151.30,52761072.55,50366535.72,28686772.94,1224469.87,63030633.89,45228277.31,26737644.14,9300676.82,58588023.96,40785164.10,25061531.83,5270013.65,41146821.70,32379553.65,,,41393293.91,,,,25402603.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002308,175819670.95,103755204.56,26864427.20,182233544.71,119050874.39,71341300.87,22016176.04,119471450.39,46383688.03,17965933.12,-18543069.21,105190067.91,51737412.94,37573502.99,7702309.52,301810572.48,190193161.44,147130428.36,70960019.96,338139825.61,210241287.34,127903001.43,55707728.78,258385221.31,162995881.79,100446373.57,49885941.39,201475549.72,134172678.78,77138236.58,38320219.63,139356166.76,85553220.76,45224450.70,5682156.14,112496890.28,53332950.47,,,136562818.87,,,,111453531.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002309,52008536.87,38410055.94,-250963441.44,74251569.13,-142846759.97,-50746571.83,11117536.95,415254990.79,-291455399.26,-205857328.64,-52674735.21,285579512.94,-144280452.46,33479230.45,-112246094.53,173423598.73,-202687372.73,-159577193.43,-62123726.39,236040314.96,152373289.06,111248169.02,43565266.77,207760893.03,155643873.94,118138502.88,37358175.15,188794852.85,129671017.81,107792806.38,41641789.78,182626071.58,123539552.69,82365799.97,22379791.88,149569338.96,91920093.38,,,138284480.98,,,,80770864.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002310,866486049.67,467661973.81,-35109514.69,1295608544.40,517083767.82,297253955.99,-66684998.05,601967096.38,262451842.26,157276927.91,-79336090.26,647780244.27,412588928.01,357437500.33,-74454157.54,889388075.95,503796064.66,320605089.74,-13982438.57,688122933.46,415614887.46,242715220.53,-30425946.11,449734859.63,309933200.00,171091100.00,-8593525.50,258006183.43,174941369.94,89402293.97,8117426.76,83731690.35,63961621.01,34621681.52,5650381.92,59198251.83,48917049.36,,,38335678.92,,,,25432147.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002311,1149352865.16,518711606.53,57814687.60,855810234.81,879981432.24,384541050.94,39209968.14,779978258.90,730435566.17,287966522.98,12547064.77,538460542.98,539566215.82,202751520.41,8178743.46,340355226.28,352153664.41,136392345.15,4721882.34,452337470.72,414163067.22,167565338.23,3513636.09,344106104.51,313881866.26,110203368.33,1924060.48,211068132.02,196338702.32,65418710.22,-3838290.04,155154760.11,154551187.17,51861696.96,-6946602.01,130642569.72,120284324.23,,,103491701.01,,,,56448489.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002312,399152499.88,-196940249.40,-28539011.01,-1303835399.52,-270184635.16,-119658438.84,-3271994.02,-37927928.00,-154048551.68,-92012986.56,-41700806.65,94051097.41,-28303328.70,-27597141.86,-11828685.05,86570321.11,3301621.89,-23501786.21,-9879488.89,56656033.74,12706539.59,8615097.45,-11549885.50,53647059.87,10552987.09,9805806.26,-3320429.89,52520460.90,18185541.94,8490336.58,-4640385.36,47476058.85,15027353.45,8059393.28,1588815.46,36111055.38,14089407.81,,,33722625.43,,,,12276080.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002313,70453223.87,28709642.86,-7210854.35,67465795.37,12671124.31,-32646488.81,-14088081.11,-28947583.17,-14339097.99,-30257028.52,-15625826.83,12107220.29,5282565.50,20339717.76,5306642.60,52027351.82,146613559.26,110542016.92,26149402.93,171428769.31,144356125.19,91451299.79,19767068.36,145466592.10,107988156.34,62806682.18,11936983.92,100776227.80,71273296.09,38542728.96,8031030.84,72542068.91,49523475.37,26776279.54,5297018.39,35513068.37,,,,33089232.88,,,,22957904.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002314,102513897.03,137052584.88,-74836176.09,526997146.42,496651292.24,412614007.16,289898412.10,221928079.54,-42132755.40,-117870086.12,-27680562.70,-505777225.75,-195909779.58,-168774267.28,-39090742.44,37769119.38,-21037183.82,-21782085.87,-12069213.12,-104619703.23,-11756339.80,-9131866.28,4929152.30,104260295.27,99932932.15,71904170.85,34160581.38,145254194.11,103095600.07,64850574.46,31669951.08,127253119.70,87059919.83,53894376.96,27465287.88,154241117.87,127752214.19,,,147312990.22,,,,111156130.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002315,62181828.86,33040187.76,11149232.62,111045902.84,44835217.80,19106727.49,-12104372.28,157206159.34,135374958.51,109226469.82,23302430.00,119334066.56,93800096.73,71877773.10,17847972.62,138990373.35,99226930.36,62786000.84,22713492.54,125573209.83,92951247.69,59217483.97,25166324.95,163098644.73,119122283.31,73637751.95,29566694.48,150369165.92,92728058.70,56193324.00,22628615.58,91076355.58,58041640.67,34060391.25,13857360.31,75248435.34,57114685.14,,,64167768.16,,,,10852789.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002316,-51501474.61,-40453933.13,-21275274.32,2541486.64,-26434834.76,-5748884.99,2742820.36,23139733.68,26616149.92,16989430.08,5037010.66,19014808.93,4481300.75,15261966.43,4927763.61,-53800662.46,27506480.21,15203077.53,5331417.48,56249598.40,38690169.44,16852918.44,1699732.76,39540918.25,27852002.08,16238405.80,1729635.52,44847891.01,27029833.14,15346018.44,1341539.64,42482124.56,21453513.04,14919104.95,-4487.34,38021397.47,18880651.64,,,42039319.05,,,,37720622.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002317,315959186.13,247539870.54,110727883.81,414369019.14,303410603.40,222967230.97,92712574.07,296714725.51,220206838.56,148984447.21,64880794.60,224562067.02,168763198.44,116896835.06,51233754.58,187702279.93,137430186.95,93336241.28,44906273.58,181511696.96,132095365.28,83952661.00,36449528.53,150537489.38,114616585.06,75942581.62,29287650.69,131510099.75,98096003.97,64451163.01,22393911.08,100354725.55,73585208.44,47532550.64,15726793.30,74384148.71,50362976.98,,,42266102.53,,,,31882317.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002318,108014601.71,66720316.69,24308807.48,167766686.78,107039551.33,62623859.36,23626102.18,122799128.64,116858965.25,73695950.01,31264127.51,189944300.72,163756024.34,105060322.89,48786599.45,217194576.32,171311144.98,101484018.50,43025169.55,154895976.95,124676739.34,73566292.03,29783361.81,111976939.37,92456766.61,59795304.90,20504514.98,73216451.56,55492981.10,38201915.11,16056749.94,95425741.01,77547832.27,53900643.88,17638352.78,81236981.80,71428534.99,,,80471288.53,,,,47173164.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002319,11934409.31,7263704.98,-4057355.47,881718.57,4903032.32,5589560.99,12964695.89,2585189.42,2664049.65,2225663.22,-3577728.25,5464589.23,7185374.05,5075235.90,1498738.95,20888527.76,16214306.30,10848454.03,4210683.99,19965945.49,14954349.34,8699501.30,2232076.22,18273422.42,15581188.83,10717924.38,4123626.47,31865786.43,26478788.57,18101766.39,6832802.95,38537181.23,27978368.00,17116243.60,6363021.26,30104241.68,,,,32961962.64,,,,21369509.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002320,212706012.01,175840320.70,93621500.78,156869268.03,135024059.42,116347266.08,63301241.63,117278871.45,100272507.68,100926226.69,54132959.76,83777664.94,59599861.51,59040386.44,21891820.17,85291665.28,87586778.26,67212406.77,29424192.30,132506039.16,111389600.79,102815638.69,37146602.32,206054285.74,176071914.58,134848325.55,45207285.34,187753672.62,157913809.25,120102800.91,53168389.72,137043608.06,117689578.20,95995535.84,47906894.23,128546905.43,106589300.00,,,96539595.41,,,,59105896.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002321,48931951.26,16867053.86,8660695.26,91470482.45,92056006.66,68050626.65,9866697.35,17482667.40,32049506.22,21023424.17,13475939.29,12579130.24,1163265.52,-52545911.42,-52942397.37,-127369437.25,-96627679.51,-67357653.44,474432.87,4303987.80,-29682537.56,21578680.27,17242524.62,85206591.44,69637098.56,32434871.14,16294533.96,56567324.95,34284583.17,20802958.24,8707081.50,40268984.92,36263306.68,19496165.94,7783432.69,46798344.68,36113572.19,,,85466060.43,,,,14034059.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
